Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_8_18,VGND,li1,14.0300,27.2000,0.000012
FILLER_8_15,VGND,li1,12.6500,27.2000,0.000012
FILLER_8_12,VGND,li1,11.2700,27.2000,0.000012
FILLER_8_9,VGND,li1,9.8900,27.2000,0.000012
FILLER_8_6,VGND,li1,8.5100,27.2000,0.000012
FILLER_8_3,VGND,li1,7.1300,27.2000,0.000012
FILLER_7_125,VGND,li1,63.0200,27.2000,0.000035
FILLER_7_122,VGND,li1,61.8700,27.2000,0.000035
FILLER_7_119,VGND,li1,60.4900,27.2000,0.000035
FILLER_7_116,VGND,li1,59.1100,27.2000,0.000035
FILLER_7_113,VGND,li1,57.7300,27.2000,0.000035
FILLER_7_109,VGND,li1,55.8900,27.2000,0.000035
FILLER_7_106,VGND,li1,54.5100,27.2000,0.000035
FILLER_7_103,VGND,li1,53.1300,27.2000,0.000034
FILLER_7_100,VGND,li1,51.7500,27.2000,0.000034
FILLER_7_81,VGND,li1,42.7800,27.2000,0.000030
FILLER_7_78,VGND,li1,41.6300,27.2000,0.000030
FILLER_7_60,VGND,li1,32.8900,27.2000,0.000020
FILLER_7_57,VGND,li1,31.9700,27.2000,0.000020
FILLER_7_54,VGND,li1,30.3600,27.2000,0.000018
FILLER_7_42,VGND,li1,24.8400,27.2000,0.000012
FILLER_7_39,VGND,li1,23.6900,27.2000,0.000012
FILLER_7_36,VGND,li1,22.3100,27.2000,0.000012
FILLER_7_33,VGND,li1,20.9300,27.2000,0.000012
FILLER_7_30,VGND,li1,19.5500,27.2000,0.000012
FILLER_7_27,VGND,li1,18.1700,27.2000,0.000012
FILLER_7_24,VGND,li1,16.7900,27.2000,0.000012
FILLER_7_21,VGND,li1,15.4100,27.2000,0.000012
FILLER_7_18,VGND,li1,14.0300,27.2000,0.000012
FILLER_7_15,VGND,li1,12.6500,27.2000,0.000012
FILLER_7_12,VGND,li1,11.2700,27.2000,0.000012
FILLER_7_9,VGND,li1,9.8900,27.2000,0.000012
FILLER_7_6,VGND,li1,8.5100,27.2000,0.000012
FILLER_7_3,VGND,li1,7.1300,27.2000,0.000012
FILLER_6_124,VGND,li1,62.7900,21.7600,0.000028
FILLER_6_121,VGND,li1,61.4100,21.7600,0.000028
FILLER_6_118,VGND,li1,60.0300,21.7600,0.000028
FILLER_6_115,VGND,li1,58.6500,21.7600,0.000028
FILLER_6_112,VGND,li1,57.2700,21.7600,0.000028
FILLER_6_109,VGND,li1,55.8900,21.7600,0.000028
FILLER_6_106,VGND,li1,54.5100,21.7600,0.000028
FILLER_6_88,VGND,li1,45.7700,21.7600,0.000027
FILLER_6_85,VGND,li1,44.8500,21.7600,0.000025
FILLER_6_82,VGND,li1,43.2400,21.7600,0.000023
FILLER_6_79,VGND,li1,42.0900,21.7600,0.000023
FILLER_6_69,VGND,li1,37.2600,21.7600,0.000019
FILLER_6_66,VGND,li1,36.1100,21.7600,0.000019
FILLER_6_63,VGND,li1,34.7300,21.7600,0.000017
FILLER_6_60,VGND,li1,33.3500,21.7600,0.000017
FILLER_6_57,VGND,li1,31.9700,21.7600,0.000014
FILLER_6_54,VGND,li1,30.5900,21.7600,0.000014
FILLER_6_51,VGND,li1,29.2100,21.7600,0.000012
FILLER_6_48,VGND,li1,27.8300,21.7600,0.000012
FILLER_6_35,VGND,li1,21.3900,21.7600,0.000008
FILLER_6_32,VGND,li1,20.4700,21.7600,0.000008
FILLER_6_29,VGND,li1,19.0900,21.7600,0.000008
FILLER_6_27,VGND,li1,17.7100,21.7600,0.000008
FILLER_6_24,VGND,li1,16.7900,21.7600,0.000008
FILLER_6_21,VGND,li1,15.4100,21.7600,0.000008
FILLER_6_18,VGND,li1,14.0300,21.7600,0.000008
FILLER_6_15,VGND,li1,12.6500,21.7600,0.000008
FILLER_6_12,VGND,li1,11.2700,21.7600,0.000008
FILLER_6_9,VGND,li1,9.8900,21.7600,0.000008
FILLER_6_6,VGND,li1,8.5100,21.7600,0.000008
FILLER_6_3,VGND,li1,7.1300,21.7600,0.000008
FILLER_5_125,VGND,li1,63.0200,21.7600,0.000028
FILLER_5_122,VGND,li1,61.8700,21.7600,0.000028
FILLER_5_119,VGND,li1,60.4900,21.7600,0.000028
FILLER_5_116,VGND,li1,59.1100,21.7600,0.000028
FILLER_5_113,VGND,li1,57.7300,21.7600,0.000028
FILLER_5_110,VGND,li1,56.1200,21.7600,0.000028
FILLER_5_107,VGND,li1,54.9700,21.7600,0.000028
FILLER_5_104,VGND,li1,53.5900,21.7600,0.000028
FILLER_5_101,VGND,li1,52.2100,21.7600,0.000028
FILLER_5_98,VGND,li1,50.8300,21.7600,0.000028
FILLER_5_87,VGND,li1,45.7700,21.7600,0.000027
FILLER_5_84,VGND,li1,44.3900,21.7600,0.000025
FILLER_5_81,VGND,li1,43.0100,21.7600,0.000023
FILLER_5_78,VGND,li1,41.6300,21.7600,0.000023
FILLER_5_75,VGND,li1,40.2500,21.7600,0.000021
FILLER_5_72,VGND,li1,38.8700,21.7600,0.000021
FILLER_5_69,VGND,li1,37.4900,21.7600,0.000019
FILLER_5_66,VGND,li1,36.1100,21.7600,0.000019
FILLER_5_63,VGND,li1,34.7300,21.7600,0.000017
FILLER_5_60,VGND,li1,33.3500,21.7600,0.000017
FILLER_5_57,VGND,li1,31.9700,21.7600,0.000014
FILLER_5_54,VGND,li1,30.3600,21.7600,0.000014
FILLER_5_51,VGND,li1,29.2100,21.7600,0.000012
FILLER_5_48,VGND,li1,27.8300,21.7600,0.000012
FILLER_5_45,VGND,li1,26.4500,21.7600,0.000010
FILLER_5_42,VGND,li1,25.0700,21.7600,0.000010
FILLER_5_39,VGND,li1,23.6900,21.7600,0.000008
FILLER_5_36,VGND,li1,22.3100,21.7600,0.000008
FILLER_5_33,VGND,li1,20.9300,21.7600,0.000008
FILLER_5_30,VGND,li1,19.5500,21.7600,0.000008
FILLER_5_27,VGND,li1,18.1700,21.7600,0.000008
FILLER_5_24,VGND,li1,16.7900,21.7600,0.000008
FILLER_5_21,VGND,li1,15.4100,21.7600,0.000008
FILLER_5_18,VGND,li1,14.0300,21.7600,0.000008
FILLER_5_15,VGND,li1,12.6500,21.7600,0.000008
FILLER_5_12,VGND,li1,11.2700,21.7600,0.000008
FILLER_5_9,VGND,li1,9.8900,21.7600,0.000008
FILLER_5_6,VGND,li1,8.5100,21.7600,0.000008
FILLER_5_3,VGND,li1,7.1300,21.7600,0.000008
FILLER_4_126,VGND,li1,63.2500,16.3200,0.000106
FILLER_4_123,VGND,li1,62.3300,16.3200,0.000106
FILLER_4_120,VGND,li1,60.9500,16.3200,0.000106
FILLER_4_117,VGND,li1,59.5700,16.3200,0.000106
FILLER_4_114,VGND,li1,58.1900,16.3200,0.000106
FILLER_4_91,VGND,li1,47.6100,16.3200,0.000091
FILLER_4_88,VGND,li1,46.2300,16.3200,0.000085
FILLER_4_85,VGND,li1,44.8500,16.3200,0.000085
FILLER_4_83,VGND,li1,43.4700,16.3200,0.000080
FILLER_4_80,VGND,li1,42.5500,16.3200,0.000075
FILLER_4_77,VGND,li1,41.1700,16.3200,0.000075
FILLER_4_74,VGND,li1,39.7900,16.3200,0.000069
FILLER_4_71,VGND,li1,38.4100,16.3200,0.000064
FILLER_4_68,VGND,li1,37.0300,16.3200,0.000064
FILLER_4_65,VGND,li1,35.6500,16.3200,0.000058
FILLER_4_62,VGND,li1,34.2700,16.3200,0.000053
FILLER_4_59,VGND,li1,32.8900,16.3200,0.000053
FILLER_4_56,VGND,li1,31.5100,16.3200,0.000048
FILLER_4_53,VGND,li1,30.1300,16.3200,0.000043
FILLER_4_50,VGND,li1,28.7500,16.3200,0.000038
FILLER_4_47,VGND,li1,27.3700,16.3200,0.000038
FILLER_4_44,VGND,li1,25.9900,16.3200,0.000032
FILLER_4_41,VGND,li1,24.6100,16.3200,0.000027
FILLER_4_38,VGND,li1,23.2300,16.3200,0.000027
FILLER_4_35,VGND,li1,21.8500,16.3200,0.000027
FILLER_4_32,VGND,li1,20.4700,16.3200,0.000027
FILLER_4_29,VGND,li1,19.0900,16.3200,0.000027
FILLER_4_27,VGND,li1,17.7100,16.3200,0.000027
FILLER_4_24,VGND,li1,16.7900,16.3200,0.000027
FILLER_4_21,VGND,li1,15.4100,16.3200,0.000027
FILLER_4_18,VGND,li1,14.0300,16.3200,0.000027
FILLER_4_15,VGND,li1,12.6500,16.3200,0.000027
FILLER_4_12,VGND,li1,11.2700,16.3200,0.000027
FILLER_4_9,VGND,li1,9.8900,16.3200,0.000027
FILLER_4_6,VGND,li1,8.5100,16.3200,0.000027
FILLER_4_3,VGND,li1,7.1300,16.3200,0.000027
FILLER_3_125,VGND,li1,63.0200,16.3200,0.000106
FILLER_3_122,VGND,li1,61.8700,16.3200,0.000106
FILLER_3_119,VGND,li1,60.4900,16.3200,0.000106
FILLER_3_116,VGND,li1,59.1100,16.3200,0.000106
FILLER_3_113,VGND,li1,57.7300,16.3200,0.000106
FILLER_3_111,VGND,li1,56.3500,16.3200,0.000106
FILLER_3_108,VGND,li1,55.4300,16.3200,0.000106
FILLER_3_105,VGND,li1,54.0500,16.3200,0.000106
FILLER_3_102,VGND,li1,52.6700,16.3200,0.000106
FILLER_3_99,VGND,li1,51.2900,16.3200,0.000098
FILLER_3_96,VGND,li1,49.9100,16.3200,0.000098
FILLER_3_93,VGND,li1,48.5300,16.3200,0.000091
FILLER_3_90,VGND,li1,47.1500,16.3200,0.000091
FILLER_3_87,VGND,li1,45.7700,16.3200,0.000085
FILLER_3_84,VGND,li1,44.3900,16.3200,0.000080
FILLER_3_81,VGND,li1,43.0100,16.3200,0.000080
FILLER_3_78,VGND,li1,41.6300,16.3200,0.000075
FILLER_3_75,VGND,li1,40.2500,16.3200,0.000069
FILLER_3_72,VGND,li1,38.8700,16.3200,0.000069
FILLER_3_69,VGND,li1,37.4900,16.3200,0.000064
FILLER_3_66,VGND,li1,36.1100,16.3200,0.000058
FILLER_3_63,VGND,li1,34.7300,16.3200,0.000058
FILLER_3_60,VGND,li1,33.3500,16.3200,0.000053
FILLER_3_57,VGND,li1,31.9700,16.3200,0.000048
FILLER_3_54,VGND,li1,30.3600,16.3200,0.000043
FILLER_3_51,VGND,li1,29.2100,16.3200,0.000043
FILLER_3_48,VGND,li1,27.8300,16.3200,0.000038
FILLER_3_45,VGND,li1,26.4500,16.3200,0.000032
FILLER_3_42,VGND,li1,25.0700,16.3200,0.000032
FILLER_3_39,VGND,li1,23.6900,16.3200,0.000027
FILLER_3_36,VGND,li1,22.3100,16.3200,0.000027
FILLER_3_33,VGND,li1,20.9300,16.3200,0.000027
FILLER_3_30,VGND,li1,19.5500,16.3200,0.000027
FILLER_3_27,VGND,li1,18.1700,16.3200,0.000027
FILLER_3_24,VGND,li1,16.7900,16.3200,0.000027
FILLER_3_21,VGND,li1,15.4100,16.3200,0.000027
FILLER_3_18,VGND,li1,14.0300,16.3200,0.000027
FILLER_3_15,VGND,li1,12.6500,16.3200,0.000027
FILLER_3_12,VGND,li1,11.2700,16.3200,0.000027
FILLER_3_9,VGND,li1,9.8900,16.3200,0.000027
FILLER_3_6,VGND,li1,8.5100,16.3200,0.000027
FILLER_3_3,VGND,li1,7.1300,16.3200,0.000027
FILLER_2_124,VGND,li1,62.7900,10.8800,0.000002
FILLER_2_121,VGND,li1,61.4100,10.8800,0.000002
FILLER_2_118,VGND,li1,60.0300,10.8800,0.000002
FILLER_2_115,VGND,li1,58.6500,10.8800,0.000002
FILLER_2_112,VGND,li1,57.2700,10.8800,0.000002
FILLER_2_109,VGND,li1,55.8900,10.8800,0.000002
FILLER_2_106,VGND,li1,54.5100,10.8800,0.000002
FILLER_2_103,VGND,li1,53.1300,10.8800,0.000002
FILLER_2_100,VGND,li1,51.7500,10.8800,0.000002
FILLER_2_97,VGND,li1,50.3700,10.8800,0.000002
FILLER_2_94,VGND,li1,48.9900,10.8800,0.000002
FILLER_2_91,VGND,li1,47.6100,10.8800,0.000002
FILLER_2_88,VGND,li1,46.2300,10.8800,0.000002
FILLER_2_85,VGND,li1,44.8500,10.8800,0.000002
FILLER_2_83,VGND,li1,43.4700,10.8800,0.000002
FILLER_2_80,VGND,li1,42.5500,10.8800,0.000002
FILLER_2_77,VGND,li1,41.1700,10.8800,0.000002
FILLER_2_74,VGND,li1,39.7900,10.8800,0.000002
FILLER_2_71,VGND,li1,38.4100,10.8800,0.000002
FILLER_2_68,VGND,li1,37.0300,10.8800,0.000002
FILLER_2_65,VGND,li1,35.6500,10.8800,0.000001
FILLER_2_62,VGND,li1,34.2700,10.8800,0.000001
FILLER_2_59,VGND,li1,32.8900,10.8800,0.000001
FILLER_2_56,VGND,li1,31.5100,10.8800,0.000001
FILLER_2_53,VGND,li1,30.1300,10.8800,0.000001
FILLER_2_50,VGND,li1,28.7500,10.8800,0.000001
FILLER_2_47,VGND,li1,27.3700,10.8800,0.000001
FILLER_2_44,VGND,li1,25.9900,10.8800,0.000001
FILLER_2_41,VGND,li1,24.6100,10.8800,0.000001
FILLER_2_38,VGND,li1,23.2300,10.8800,0.000001
FILLER_2_35,VGND,li1,21.8500,10.8800,0.000001
FILLER_2_32,VGND,li1,20.4700,10.8800,0.000001
FILLER_2_29,VGND,li1,19.0900,10.8800,0.000001
FILLER_2_27,VGND,li1,17.7100,10.8800,0.000001
FILLER_2_24,VGND,li1,16.7900,10.8800,0.000001
FILLER_2_21,VGND,li1,15.4100,10.8800,0.000001
FILLER_2_18,VGND,li1,14.0300,10.8800,0.000001
FILLER_2_15,VGND,li1,12.6500,10.8800,0.000001
FILLER_2_12,VGND,li1,11.2700,10.8800,0.000001
FILLER_2_9,VGND,li1,9.8900,10.8800,0.000001
FILLER_2_6,VGND,li1,8.5100,10.8800,0.000001
FILLER_2_3,VGND,li1,7.1300,10.8800,0.000001
FILLER_1_125,VGND,li1,63.0200,10.8800,0.000002
FILLER_1_122,VGND,li1,61.8700,10.8800,0.000002
FILLER_1_119,VGND,li1,60.4900,10.8800,0.000002
FILLER_1_116,VGND,li1,59.1100,10.8800,0.000002
FILLER_1_113,VGND,li1,57.7300,10.8800,0.000002
FILLER_1_111,VGND,li1,56.3500,10.8800,0.000002
FILLER_1_108,VGND,li1,55.4300,10.8800,0.000002
FILLER_1_105,VGND,li1,54.0500,10.8800,0.000002
FILLER_1_102,VGND,li1,52.6700,10.8800,0.000002
FILLER_1_99,VGND,li1,51.2900,10.8800,0.000002
FILLER_1_96,VGND,li1,49.9100,10.8800,0.000002
FILLER_1_93,VGND,li1,48.5300,10.8800,0.000002
FILLER_1_90,VGND,li1,47.1500,10.8800,0.000002
FILLER_1_87,VGND,li1,45.7700,10.8800,0.000002
FILLER_1_84,VGND,li1,44.3900,10.8800,0.000002
FILLER_1_81,VGND,li1,43.0100,10.8800,0.000002
FILLER_1_78,VGND,li1,41.6300,10.8800,0.000002
FILLER_1_75,VGND,li1,40.2500,10.8800,0.000002
FILLER_1_72,VGND,li1,38.8700,10.8800,0.000002
FILLER_1_66,VGND,li1,36.1100,10.8800,0.000001
FILLER_1_63,VGND,li1,34.7300,10.8800,0.000001
FILLER_1_60,VGND,li1,33.3500,10.8800,0.000001
FILLER_1_57,VGND,li1,31.9700,10.8800,0.000001
FILLER_1_55,VGND,li1,30.5900,10.8800,0.000001
FILLER_1_52,VGND,li1,29.6700,10.8800,0.000001
FILLER_1_42,VGND,li1,24.8400,10.8800,0.000001
FILLER_1_39,VGND,li1,23.6900,10.8800,0.000001
FILLER_1_36,VGND,li1,22.3100,10.8800,0.000001
FILLER_1_33,VGND,li1,20.9300,10.8800,0.000001
FILLER_1_30,VGND,li1,19.5500,10.8800,0.000001
FILLER_1_27,VGND,li1,18.1700,10.8800,0.000001
FILLER_1_24,VGND,li1,16.7900,10.8800,0.000001
FILLER_1_21,VGND,li1,15.4100,10.8800,0.000001
FILLER_1_18,VGND,li1,14.0300,10.8800,0.000001
FILLER_1_15,VGND,li1,12.6500,10.8800,0.000001
FILLER_1_12,VGND,li1,11.2700,10.8800,0.000001
FILLER_1_9,VGND,li1,9.8900,10.8800,0.000001
FILLER_1_6,VGND,li1,8.5100,10.8800,0.000001
FILLER_1_3,VGND,li1,7.1300,10.8800,0.000001
FILLER_0_125,VGND,li1,63.0200,5.4400,0.000004
FILLER_0_122,VGND,li1,61.8700,5.4400,0.000004
FILLER_0_119,VGND,li1,60.4900,5.4400,0.000004
FILLER_0_116,VGND,li1,59.1100,5.4400,0.000004
FILLER_0_113,VGND,li1,57.7300,5.4400,0.000004
FILLER_0_109,VGND,li1,55.8900,5.4400,0.000004
FILLER_0_106,VGND,li1,54.5100,5.4400,0.000004
FILLER_0_103,VGND,li1,53.1300,5.4400,0.000004
FILLER_0_100,VGND,li1,51.7500,5.4400,0.000004
FILLER_0_97,VGND,li1,50.3700,5.4400,0.000004
FILLER_0_94,VGND,li1,48.9900,5.4400,0.000004
FILLER_0_91,VGND,li1,47.6100,5.4400,0.000004
FILLER_0_88,VGND,li1,46.2300,5.4400,0.000004
FILLER_0_85,VGND,li1,44.8500,5.4400,0.000004
FILLER_0_83,VGND,li1,43.4700,5.4400,0.000004
FILLER_0_80,VGND,li1,42.5500,5.4400,0.000004
FILLER_0_71,VGND,li1,37.9500,5.4400,0.000004
FILLER_0_68,VGND,li1,37.0300,5.4400,0.000004
FILLER_0_65,VGND,li1,35.6500,5.4400,0.000004
FILLER_0_54,VGND,li1,30.3600,5.4400,0.000003
FILLER_0_44,VGND,li1,25.7600,5.4400,0.000002
FILLER_0_41,VGND,li1,24.6100,5.4400,0.000002
FILLER_0_38,VGND,li1,23.2300,5.4400,0.000002
FILLER_0_35,VGND,li1,21.8500,5.4400,0.000002
FILLER_0_32,VGND,li1,20.4700,5.4400,0.000002
FILLER_0_29,VGND,li1,19.0900,5.4400,0.000002
FILLER_0_27,VGND,li1,17.7100,5.4400,0.000002
FILLER_0_24,VGND,li1,16.7900,5.4400,0.000002
FILLER_0_21,VGND,li1,15.4100,5.4400,0.000002
FILLER_0_18,VGND,li1,14.0300,5.4400,0.000002
FILLER_0_15,VGND,li1,12.6500,5.4400,0.000002
FILLER_0_12,VGND,li1,11.2700,5.4400,0.000002
FILLER_0_9,VGND,li1,9.8900,5.4400,0.000002
FILLER_0_6,VGND,li1,8.5100,5.4400,0.000002
FILLER_0_3,VGND,li1,7.1300,5.4400,0.000002
hold19,VGND,li1,48.3000,21.7600,0.000028
hold18,VGND,li1,46.0000,43.5200,0.000093
hold17,VGND,li1,49.6800,32.6400,0.000133
hold16,VGND,li1,46.9200,27.2000,0.000034
hold15,VGND,li1,41.8600,27.2000,0.000030
hold14,VGND,li1,43.7000,38.0800,0.000047
hold13,VGND,li1,46.0000,32.6400,0.000119
clkbuf_1_1__f_clk,VGND,li1,49.6800,43.5200,0.000100
clkbuf_1_0__f_clk,VGND,li1,52.9000,16.3200,0.000106
clkbuf_0_clk,VGND,li1,51.9800,32.6400,0.000141
output12,VGND,li1,33.1200,5.4400,0.000003
output11,VGND,li1,61.6400,27.2000,0.000035
output10,VGND,li1,61.6400,32.6400,0.000142
output9,VGND,li1,61.6400,43.5200,0.000101
input8,VGND,li1,40.0200,5.4400,0.000004
input7,VGND,li1,8.2800,48.9600,0.000003
input6,VGND,li1,8.2800,43.5200,0.000032
input5,VGND,li1,8.2800,38.0800,0.000020
input4,VGND,li1,27.1400,10.8800,0.000001
input3,VGND,li1,28.0600,5.4400,0.000003
input2,VGND,li1,37.2600,59.8400,0.000001
input1,VGND,li1,8.2800,43.5200,0.000032
TAP_TAPCELL_ROW_20_87,VGND,li1,56.8100,60.1310,0.000001
TAP_TAPCELL_ROW_20_86,VGND,li1,43.9300,60.1310,0.000001
TAP_TAPCELL_ROW_20_85,VGND,li1,31.0500,60.1310,0.000001
TAP_TAPCELL_ROW_20_84,VGND,li1,18.1700,60.1310,0.000000
TAP_TAPCELL_ROW_19_83,VGND,li1,56.8100,59.5480,0.000001
TAP_TAPCELL_ROW_19_82,VGND,li1,31.0500,59.5480,0.000001
TAP_TAPCELL_ROW_18_81,VGND,li1,43.9300,54.6910,0.000000
TAP_TAPCELL_ROW_18_80,VGND,li1,18.1700,54.6910,0.000000
TAP_TAPCELL_ROW_17_79,VGND,li1,56.8100,54.1080,0.000000
TAP_TAPCELL_ROW_17_78,VGND,li1,31.0500,54.1080,0.000000
TAP_TAPCELL_ROW_16_77,VGND,li1,43.9300,49.2510,0.000001
TAP_TAPCELL_ROW_16_76,VGND,li1,18.1700,49.2510,0.000002
TAP_TAPCELL_ROW_15_75,VGND,li1,56.8100,48.6680,0.000001
TAP_TAPCELL_ROW_15_74,VGND,li1,31.0500,48.6680,0.000001
TAP_TAPCELL_ROW_14_73,VGND,li1,43.9300,43.8110,0.000085
TAP_TAPCELL_ROW_14_72,VGND,li1,18.1700,43.8110,0.000030
TAP_TAPCELL_ROW_13_71,VGND,li1,56.8100,43.2280,0.000101
TAP_TAPCELL_ROW_13_70,VGND,li1,31.0500,43.2280,0.000051
TAP_TAPCELL_ROW_12_69,VGND,li1,43.9300,38.3710,0.000047
TAP_TAPCELL_ROW_12_68,VGND,li1,18.1700,38.3710,0.000019
TAP_TAPCELL_ROW_11_67,VGND,li1,56.8100,37.7880,0.000056
TAP_TAPCELL_ROW_11_66,VGND,li1,31.0500,37.7880,0.000029
TAP_TAPCELL_ROW_10_65,VGND,li1,43.9300,32.9310,0.000109
TAP_TAPCELL_ROW_10_64,VGND,li1,18.1700,32.9310,0.000037
TAP_TAPCELL_ROW_9_63,VGND,li1,56.8100,32.3480,0.000142
TAP_TAPCELL_ROW_9_62,VGND,li1,31.0500,32.3480,0.000065
TAP_TAPCELL_ROW_8_61,VGND,li1,43.9300,27.4910,0.000032
TAP_TAPCELL_ROW_8_60,VGND,li1,18.1700,27.4910,0.000012
TAP_TAPCELL_ROW_7_59,VGND,li1,56.8100,26.9080,0.000035
TAP_TAPCELL_ROW_7_58,VGND,li1,31.0500,26.9080,0.000018
TAP_TAPCELL_ROW_6_57,VGND,li1,43.9300,22.0510,0.000025
TAP_TAPCELL_ROW_6_56,VGND,li1,18.1700,22.0510,0.000008
TAP_TAPCELL_ROW_5_55,VGND,li1,56.8100,21.4680,0.000028
TAP_TAPCELL_ROW_5_54,VGND,li1,31.0500,21.4680,0.000014
TAP_TAPCELL_ROW_4_53,VGND,li1,43.9300,16.6110,0.000080
TAP_TAPCELL_ROW_4_52,VGND,li1,18.1700,16.6110,0.000027
TAP_TAPCELL_ROW_3_51,VGND,li1,56.8100,16.0280,0.000106
TAP_TAPCELL_ROW_3_50,VGND,li1,31.0500,16.0280,0.000048
TAP_TAPCELL_ROW_2_49,VGND,li1,43.9300,11.1710,0.000002
TAP_TAPCELL_ROW_2_48,VGND,li1,18.1700,11.1710,0.000001
TAP_TAPCELL_ROW_1_47,VGND,li1,56.8100,10.5880,0.000002
TAP_TAPCELL_ROW_1_46,VGND,li1,31.0500,10.5880,0.000001
TAP_TAPCELL_ROW_0_45,VGND,li1,56.8100,5.7310,0.000004
TAP_TAPCELL_ROW_0_44,VGND,li1,43.9300,5.7310,0.000004
TAP_TAPCELL_ROW_0_43,VGND,li1,31.0500,5.7310,0.000003
TAP_TAPCELL_ROW_0_42,VGND,li1,18.1700,5.7310,0.000002
PHY_EDGE_ROW_20_Left_41,VGND,li1,5.7500,59.8400,0.000000
PHY_EDGE_ROW_19_Left_40,VGND,li1,5.7500,59.8400,0.000000
PHY_EDGE_ROW_18_Left_39,VGND,li1,5.7500,54.4000,0.000000
PHY_EDGE_ROW_17_Left_38,VGND,li1,5.7500,54.4000,0.000000
PHY_EDGE_ROW_16_Left_37,VGND,li1,5.7500,48.9600,0.000003
PHY_EDGE_ROW_15_Left_36,VGND,li1,5.7500,48.9600,0.000003
PHY_EDGE_ROW_14_Left_35,VGND,li1,5.7500,43.5200,0.000032
PHY_EDGE_ROW_13_Left_34,VGND,li1,5.7500,43.5200,0.000032
PHY_EDGE_ROW_12_Left_33,VGND,li1,5.7500,38.0800,0.000020
PHY_EDGE_ROW_11_Left_32,VGND,li1,5.7500,38.0800,0.000020
PHY_EDGE_ROW_10_Left_31,VGND,li1,5.7500,32.6400,0.000037
PHY_EDGE_ROW_9_Left_30,VGND,li1,5.7500,32.6400,0.000037
PHY_EDGE_ROW_8_Left_29,VGND,li1,5.7500,27.2000,0.000012
PHY_EDGE_ROW_7_Left_28,VGND,li1,5.7500,27.2000,0.000012
PHY_EDGE_ROW_6_Left_27,VGND,li1,5.7500,21.7600,0.000008
PHY_EDGE_ROW_5_Left_26,VGND,li1,5.7500,21.7600,0.000008
PHY_EDGE_ROW_4_Left_25,VGND,li1,5.7500,16.3200,0.000027
PHY_EDGE_ROW_3_Left_24,VGND,li1,5.7500,16.3200,0.000027
PHY_EDGE_ROW_2_Left_23,VGND,li1,5.7500,10.8800,0.000001
PHY_EDGE_ROW_1_Left_22,VGND,li1,5.7500,10.8800,0.000001
PHY_EDGE_ROW_0_Left_21,VGND,li1,5.7500,5.4400,0.000002
PHY_EDGE_ROW_20_Right_20,VGND,li1,64.1700,59.8400,0.000001
PHY_EDGE_ROW_19_Right_19,VGND,li1,64.1700,59.8400,0.000001
PHY_EDGE_ROW_18_Right_18,VGND,li1,64.1700,54.4000,0.000000
PHY_EDGE_ROW_17_Right_17,VGND,li1,64.1700,54.4000,0.000000
PHY_EDGE_ROW_16_Right_16,VGND,li1,64.1700,48.9600,0.000001
PHY_EDGE_ROW_15_Right_15,VGND,li1,64.1700,48.9600,0.000001
PHY_EDGE_ROW_14_Right_14,VGND,li1,64.1700,43.5200,0.000101
PHY_EDGE_ROW_13_Right_13,VGND,li1,64.1700,43.5200,0.000101
PHY_EDGE_ROW_12_Right_12,VGND,li1,64.1700,38.0800,0.000056
PHY_EDGE_ROW_11_Right_11,VGND,li1,64.1700,38.0800,0.000056
PHY_EDGE_ROW_10_Right_10,VGND,li1,64.1700,32.6400,0.000142
PHY_EDGE_ROW_9_Right_9,VGND,li1,64.1700,32.6400,0.000142
PHY_EDGE_ROW_8_Right_8,VGND,li1,64.1700,27.2000,0.000035
PHY_EDGE_ROW_7_Right_7,VGND,li1,64.1700,27.2000,0.000035
PHY_EDGE_ROW_6_Right_6,VGND,li1,64.1700,21.7600,0.000028
PHY_EDGE_ROW_5_Right_5,VGND,li1,64.1700,21.7600,0.000028
PHY_EDGE_ROW_4_Right_4,VGND,li1,64.1700,16.3200,0.000106
PHY_EDGE_ROW_3_Right_3,VGND,li1,64.1700,16.3200,0.000106
PHY_EDGE_ROW_2_Right_2,VGND,li1,64.1700,10.8800,0.000002
PHY_EDGE_ROW_1_Right_1,VGND,li1,64.1700,10.8800,0.000002
PHY_EDGE_ROW_0_Right_0,VGND,li1,64.1700,5.4400,0.000004
_43_,VGND,li1,47.1500,27.2000,0.000034
_42_,VGND,li1,49.9100,21.7600,0.000028
_41_,VGND,li1,49.9100,38.0800,0.000056
_40_,VGND,li1,49.9100,38.0800,0.000056
_39_,VGND,li1,38.8700,27.2000,0.000027
_38_,VGND,li1,22.0800,27.2000,0.000012
_37_,VGND,li1,34.9600,27.2000,0.000022
_36_,VGND,li1,23.0000,21.7600,0.000008
_35_,VGND,li1,39.5600,21.7600,0.000021
_34_,VGND,li1,27.6000,27.2000,0.000016
_33_,VGND,li1,25.7600,27.2000,0.000014
_32_,VGND,li1,25.7600,21.7600,0.000010
_31_,VGND,li1,38.8700,38.0800,0.000041
_30_,VGND,li1,36.5700,38.0800,0.000038
_29_,VGND,li1,36.5700,27.2000,0.000025
_28_,VGND,li1,35.4200,43.5200,0.000062
_27_,VGND,li1,34.7300,38.0800,0.000033
_26_,VGND,li1,25.3000,38.0800,0.000019
_25_,VGND,li1,31.5100,38.0800,0.000029
